time[s],ar[rad],br[rad],gr[rad],ax[m/s^2],ay[m/s^2],az[m/s^2],awx[m/s^2],awy[m/s^2],awz[m/s^2]
0,0.04381,-0.05992,0.02039,-0.3364,1.45025,-0.71778,-0.41216,1.38836,-0.79634
0.042,0.04454,-0.06574,0.01652,-0.32622,1.69037,0.19086,-0.39837,1.68355,0.08475
0.093,0.04161,-0.07234,0.00885,-0.04433,1.81959,0.65676,-0.11595,1.85911,0.52388
0.144,0.02733,-0.08379,0.00109,0.70247,1.61337,2.90266,0.65481,1.86917,2.75669
0.194,0.00147,-0.08059,-0.0119,0.01666,0.98384,1.88863,-0.00748,1.13268,1.80336
0.245,6.25415,-0.09552,-0.01246,-0.02887,0.07475,0.60092,-0.03252,0.13269,0.59064
0.296,6.23972,-0.10267,-0.00733,0.32029,0.56721,0.32125,0.34358,0.58301,0.26375
0.347,6.21369,-0.08985,-0.00824,0.01856,0.27732,-0.65907,0.03901,0.21489,-0.68112
0.399,6.18724,-0.0849,0.00029,0.55798,-0.65442,-0.9463,0.48498,-0.78239,-0.88755
0.45,6.16266,-0.0892,0.00968,0.1571,-0.05149,-0.39825,0.14168,-0.10469,-0.39357
0.501,6.15418,-0.08102,0.01217,-0.14632,0.61455,-1.65143,-0.1034,0.49647,-1.69385
0.552,6.14972,-0.07312,0.00465,0.52013,1.29883,-1.32357,0.66887,1.11944,-1.41732
0.603,6.14251,-0.06458,0.00457,0.00295,0.99841,-0.71612,0.1329,0.94078,-0.77907
0.654,6.14125,-0.05158,0.0059,0.53061,1.27758,-0.81398,0.69505,1.14696,-0.88188
0.705,6.13681,-0.0426,0.01359,0.30791,1.52299,-0.09914,0.52455,1.45628,-0.16807
0.756,6.12581,-0.02633,0.00549,0.09764,1.26466,0.81533,0.30235,1.25378,0.7812
0.807,6.11134,-0.01924,0.00702,-1.24607,0.18704,1.82419,-1.17706,0.42988,1.82895
0.858,6.12193,-0.02262,0.02755,-0.97578,0.44135,1.58087,-0.84309,0.62101,1.59676
0.909,6.12403,-0.02733,0.00601,-0.36445,-0.75808,2.98327,-0.44931,-0.61275,3.00501
0.961,6.13192,-0.02215,0.00106,-1.46768,-0.71625,1.93064,-1.55035,-0.44473,1.94759
1.011,6.15205,-0.00784,0.00225,0.41098,-0.48379,-0.56052,0.34237,-0.53756,-0.55763
1.062,6.1669,0.01936,0.00963,-0.52926,-0.02625,-2.31979,-0.5457,0.08243,-2.31465
1.112,6.18201,0.04834,0.01776,0.22981,0.55306,-3.84899,0.23518,0.7185,-3.82124
1.162,6.18069,0.05991,0.00958,-0.75545,0.39854,-2.75265,-0.72015,0.63922,-2.7165
1.212,6.17864,0.05949,0.00181,-0.77837,0.64006,-1.14532,-0.70241,0.78452,-1.10383
1.263,6.17659,0.05654,-0.02039,-0.32918,0.33766,0.70454,-0.30985,0.33254,0.71565
1.313,6.16812,0.04338,-0.03408,-0.41572,0.12254,1.45772,-0.4552,0.11287,1.44667
1.363,6.15554,0.0139,-0.05685,-0.00876,-0.54043,2.15287,-0.2026,-0.54891,2.14117
1.413,6.14808,-0.02237,-0.05906,-0.23261,-1.08957,2.92671,-0.53923,-0.96038,2.93151
1.463,6.15938,-0.02213,-0.05259,0.8528,-0.18272,0.90271,0.77804,-0.25981,0.95009
1.513,6.15125,-0.02902,-0.04566,1.17692,-0.10567,-0.03698,1.15331,-0.25912,0.01983
1.564,6.14587,-0.0382,-0.02041,0.52212,0.17824,-1.42987,0.56297,0.0473,-1.42468
1.614,6.15092,-0.02279,-0.01103,0.94094,1.14003,-2.64784,1.104,0.94226,-2.66259
1.664,6.1514,-0.00013,-0.00616,0.62453,0.85335,-3.59336,0.7531,0.7605,-3.58956
1.714,6.14616,0.00366,-0.00776,0.42805,0.97792,-1.82537,0.57255,0.91495,-1.8184
1.764,6.13635,0.00992,-0.00608,0.25941,0.98129,0.15225,0.39904,0.93136,0.16355
1.814,6.12616,0.02166,-0.01216,0.45499,0.73392,0.82139,0.55144,0.63745,0.84256
1.865,6.11455,0.01569,-0.00874,-0.64746,0.06352,1.8728,-0.64865,0.14514,1.86784
1.915,6.12672,0.00758,-0.00638,-1.39014,0.59367,2.72538,-1.301,0.7854,2.72088
1.965,6.13538,0.01086,-0.03586,-0.8078,-0.7489,1.73161,-0.97288,-0.63094,1.6933
2.015,6.14365,0.00088,-0.05292,-1.44154,-0.58471,2.33536,-1.62946,-0.3636,2.25533
2.066,6.16667,0.01025,-0.04618,0.15737,-0.39243,-1.39667,0.17621,-0.40139,-1.39187
2.117,6.18086,0.02737,-0.04193,-0.25592,0.56497,-3.07803,-0.05969,0.65875,-3.06943
2.168,6.19159,0.04886,-0.03577,-0.33041,0.43992,-4.14195,-0.12256,0.65612,-4.12468
2.219,6.19437,0.0627,-0.04801,-0.30783,0.74409,-2.61355,-0.10086,0.9197,-2.57353
2.27,6.18029,0.06539,-0.06652,-0.38631,0.05278,0.1436,-0.38829,0.08532,0.12081
2.321,6.15792,0.05439,-0.073,0.10638,-0.78276,2.35922,-0.17915,-0.89457,2.31465
2.372,6.13637,0.03262,-0.074,0.21326,-0.75781,3.0827,-0.14062,-0.84671,3.06368
2.423,6.12631,0.01594,-0.07403,0.06291,-0.22107,3.09193,-0.20613,-0.241,3.0842
2.474,6.12942,0.00563,-0.06769,0.60102,-0.46271,2.23351,0.37046,-0.53858,2.2664
2.525,6.1291,0.00497,-0.06171,1.92915,-0.14478,0.52756,1.8478,-0.43675,0.64481
2.576,6.11696,0.00638,-0.04592,1.11538,-0.0582,-2.60947,1.21004,-0.2455,-2.55584
2.627,6.10675,0.00664,-0.03895,0.50024,0.5861,-2.44326,0.69146,0.48839,-2.41798
2.678,6.09342,0.03258,-0.02465,0.5436,1.05809,-3.91891,0.852,1.04272,-3.86778
2.729,6.07222,0.0437,-0.02944,-0.16004,0.43114,-2.19504,0.01707,0.53506,-2.17787
2.781,6.05016,0.03972,-0.03123,-0.07059,0.05573,0.59415,-0.07927,0.0519,0.59341
2.831,6.03486,0.03131,-0.02975,-0.73177,-0.32499,2.1132,-0.86586,-0.18309,2.0793
2.882,6.04943,0.00574,0.00892,-1.71655,-0.05913,1.95317,-1.66916,0.32506,1.96804
2.934,6.08313,-0.01192,0.0221,-0.03713,0.52826,2.82196,0.13638,0.54565,2.8156
2.984,6.08514,-0.00974,-0.00424,-1.0847,-0.70666,1.1179,-1.20504,-0.46782,1.12012
3.035,6.09619,-0.0359,0.00933,-1.43755,-0.36303,0.39326,-1.47356,-0.07558,0.41942
3.085,6.11496,-0.04741,0.01929,0.31887,0.4109,-0.87017,0.35953,0.31314,-0.89465
3.135,6.13144,-0.02709,0.01826,-0.74685,0.45625,-2.43311,-0.72302,0.50567,-2.43054
3.185,6.15893,-0.00482,0.02036,0.37814,1.14383,-3.22599,0.44982,1.08081,-3.23849
3.236,6.16386,0.01363,-0.00636,-0.41681,0.69487,-0.84943,-0.32438,0.75037,-0.84251
3.286,6.1615,0.03144,-0.02395,-0.44106,-0.04113,0.46659,-0.45549,-0.00014,0.45438
3.336,6.15362,0.02702,-0.026,-0.36045,0.40113,1.83561,-0.35919,0.40144,1.83579
3.386,6.14578,0.00945,-0.02278,0.60772,-0.662,2.89024,0.44219,-0.7571,2.89695
3.436,6.12911,0.00209,-0.03906,-0.15218,-1.7117,3.17009,-0.53627,-1.65561,3.15815
3.486,6.13689,0.00505,-0.02758,0.53852,-1.16675,1.50158,0.3204,-1.23428,1.50994
3.537,6.13562,0.00192,-0.01689,1.59138,-0.39161,-1.13284,1.53552,-0.62201,-1.10654
3.587,6.12574,-0.00139,-0.01027,0.05938,-0.39609,-0.46604,0.00116,-0.40189,-0.46486
3.637,6.13566,0.01755,0.01099,0.58587,0.22126,-3.28933,0.58473,0.19524,-3.29117
3.687,6.13697,0.04835,0.00723,0.7776,0.56733,-3.46661,0.85148,0.61702,-3.44066
3.737,6.12902,0.05819,0.01247,-0.29014,0.44619,-2.91344,-0.2282,0.65748,-2.87873
3.787,6.12163,0.05625,0.00314,0.15333,0.16246,0.34491,0.17538,0.11614,0.35301
3.838,6.11338,0.05113,0.01349,-0.68113,0.27034,0.51903,-0.6233,0.35341,0.5413
3.888,6.12506,0.04169,0.01829,-0.86512,0.65868,2.12334,-0.72624,0.69196,2.1644
3.938,6.14125,0.0388,0.01345,-0.6816,0.08854,2.29518,-0.64425,0.09114,2.30584
3.988,6.14684,0.03499,0.00543,-1.60421,-0.2823,1.44401,-1.62679,-0.11287,1.44193
4.038,6.16133,0.02353,0.00088,-0.97526,-0.14291,0.93242,-0.98725,-0.04516,0.92965
4.088,6.17345,0.02443,0.00597,-0.51239,-0.2445,-0.6375,-0.53815,-0.17103,-0.64021
4.139,6.1943,0.03916,0.01801,-0.74039,0.02501,-2.87157,-0.7767,0.20665,-2.8546
4.189,6.21568,0.05849,0.01526,0.28106,0.51506,-2.9518,0.28179,0.66948,-2.92058
4.239,6.22131,0.06931,0.00735,-0.89584,0.00876,-2.46092,-0.90109,0.23487,-2.44778
4.289,6.22745,0.07362,-0.01072,-0.32769,-0.35033,0.2646,-0.35052,-0.3496,0.2346
4.339,6.22178,0.06216,-0.02002,-0.1907,-0.25141,2.04999,-0.25446,-0.36308,2.02619
4.389,6.21886,0.05321,-0.018,0.20937,-0.37521,2.18207,0.13816,-0.50082,2.16243
4.439,6.21566,0.04474,-0.01119,-0.20016,-0.61351,2.50174,-0.27652,-0.70763,2.46941
4.49,6.2298,0.04948,0.00232,0.1122,0.09226,0.18636,0.11689,0.07681,0.19043
4.54,6.22927,0.04175,0.00209,2.11769,-0.10011,-0.70296,2.10934,-0.18443,-0.71096
4.59,6.20868,0.01275,0.01375,-0.14093,-0.2991,0.06233,-0.162,-0.28864,0.06044
4.64,6.21086,0.02087,0.02747,0.76509,0.79931,-2.62599,0.75259,0.80206,-2.62877
4.69,6.20518,0.04353,0.02869,0.08683,0.87768,-3.42984,0.06839,1.02392,-3.38948
4.74,6.19373,0.05463,0.02962,-0.45861,0.71249,-2.41044,-0.45244,0.88621,-2.35332
4.791,6.18274,0.05547,0.0275,-0.66376,0.4183,-0.17903,-0.62229,0.49144,-0.13728
4.842,6.17927,0.05416,0.03048,-0.34426,0.05796,0.41607,-0.32602,0.06899,0.42888
4.893,6.18329,0.03063,0.03833,-1.37318,0.38037,2.23377,-1.24921,0.43698,2.29533
4.943,6.20448,0.02029,0.04685,-0.67718,0.2559,2.60555,-0.53679,0.24535,2.63905
4.993,6.21709,0.01517,0.02922,-0.19702,-0.80132,2.79456,-0.17077,-0.83422,2.78664
5.043,6.2294,0.00557,0.03213,-0.42524,-0.43169,1.98357,-0.38459,-0.42273,1.99377
5.094,6.24768,0.02666,0.03501,0.67597,0.08376,-1.63158,0.62259,0.1058,-1.65142
5.144,6.25516,0.04496,0.03835,-0.21188,0.16868,-3.04866,-0.31993,0.31416,-3.02764
5.194,6.26579,0.06118,0.0359,-0.12539,0.49422,-3.28159,-0.231,0.69767,-3.23862
5.244,6.26692,0.079,0.02012,-0.45932,0.23325,-2.04754,-0.49396,0.40144,-2.01312
5.295,6.26445,0.08751,-0.00061,-0.53864,0.3141,-0.24289,-0.53214,0.34419,-0.21483
5.346,6.24757,0.07156,-0.01759,0.64812,-0.44794,2.47932,0.58178,-0.64597,2.45194
5.397,6.23156,0.06139,-0.01797,-0.56438,-1.02936,2.23125,-0.66363,-1.13094,2.15341
5.448,6.22767,0.05547,-0.02278,1.33601,-0.22934,2.14787,1.26535,-0.42058,2.16168
5.499,6.21555,0.04411,-0.0125,0.22376,-0.60708,0.57294,0.17338,-0.64506,0.54837
5.551,6.20283,0.02869,-0.01705,0.80299,-0.47865,-0.1346,0.76444,-0.53808,-0.13457
5.602,6.19097,0.00979,-0.01125,0.05142,-0.49511,-0.77628,0.01501,-0.49096,-0.78046
5.653,6.19654,0.01182,-0.00668,0.19955,0.74529,-1.75345,0.27674,0.74479,-1.74315
5.704,6.20018,0.03713,-0.01257,0.57798,0.98478,-2.92461,0.70315,1.03767,-2.87855
5.755,6.18721,0.04323,-0.00977,-0.34363,0.85692,-2.01527,-0.23204,0.97006,-1.9796
5.806,6.17669,0.0507,-0.01028,0.06735,0.69627,0.34322,0.13552,0.66733,0.37873
5.856,6.1647,0.05726,-0.00148,0.07226,-0.0115,1.20002,0.06051,-0.08793,1.1975
5.908,6.16111,0.05954,0.0144,-1.13796,-0.24194,0.89632,-1.15259,-0.15663,0.8966
5.959,6.18127,0.05463,0.02328,-0.50275,0.79611,1.79932,-0.38752,0.73932,1.85131
6.01,6.18969,0.05063,0.01537,-0.26638,-0.18597,1.73934,-0.26415,-0.25039,1.73159
6.061,6.19118,0.03883,0.01371,-1.16811,-0.42584,0.69141,-1.19524,-0.34462,0.69029
6.111,6.19927,0.03536,0.02065,0.12833,-0.01461,-0.60425,0.11599,-0.00289,-0.60691
6.162,6.21147,0.06238,0.02488,-0.27723,0.16472,-3.27172,-0.33126,0.3926,-3.2472
6.213,6.21987,0.07949,0.02319,0.8514,1.08695,-2.97502,0.86423,1.26913,-2.89819
6.264,6.20604,0.09176,0.00928,-0.53154,0.26064,-1.58249,-0.51344,0.44498,-1.54697
6.314,6.19438,0.09944,-0.01196,-0.10702,-0.22852,0.46514,-0.13638,-0.26238,0.43884
6.364,6.17121,0.08694,-0.0226,0.25504,-0.62001,2.40874,0.10684,-0.84448,2.35094
6.414,6.15536,0.08363,-0.02195,0.57592,-0.36049,1.29687,0.48312,-0.53453,1.27451
6.465,6.12446,0.06188,-0.02538,0.08861,-1.19576,1.34367,-0.148,-1.26924,1.26896
6.515,6.11173,0.03859,-0.02644,0.41816,-0.79999,2.38817,0.19749,-0.93939,2.36574
6.565,6.10152,0.0332,-0.02746,1.44903,-0.66115,-0.30514,1.3151,-0.90446,-0.28704
6.615,6.08996,0.02532,-0.02034,0.72182,-0.07196,-0.67748,0.71117,-0.19536,-0.66427
6.665,6.08512,0.04436,-0.01318,0.31519,0.52533,-2.89531,0.4749,0.57073,-2.86477
6.715,6.07748,0.06235,-0.01239,0.53233,1.02329,-3.16688,0.80831,1.07578,-3.09013
6.766,6.05579,0.06332,-0.00512,-0.49945,0.76435,-1.68983,-0.28205,0.95816,-1.6406
6.816,6.0455,0.06768,-0.00921,-0.46019,0.35223,-0.11764,-0.36149,0.45765,-0.09778
6.866,6.03819,0.05949,-0.00192,-0.28604,0.21181,1.1811,-0.24543,0.20696,1.19105
6.916,6.05511,0.04816,0.01634,-1.0369,1.04032,1.92579,-0.76547,1.14841,1.99031
6.967,6.07073,0.04301,0.00769,0.65907,-0.53288,2.11237,0.52874,-0.75139,2.08237
7.018,6.07162,0.02444,-0.00346,-1.66096,-0.97857,2.6203,-1.85163,-0.66825,2.58984
7.069,6.09448,0.0198,0.00256,0.42539,-0.18394,0.62864,0.38259,-0.27294,0.62378
7.12,6.11175,0.03793,0.01124,-0.24971,0.11279,-1.99164,-0.236,0.23178,-1.98299
7.171,6.13737,0.06215,0.02013,0.23423,0.57129,-3.77898,0.27343,0.77361,-3.74015
7.222,6.148,0.08195,0.00457,0.09959,0.765,-2.47835,0.21755,0.94464,-2.40784
7.273,6.14542,0.09635,-0.01331,-0.45388,0.22575,-0.76858,-0.39832,0.3573,-0.74925
7.325,6.13682,0.09761,-0.03001,0.5734,-0.46683,1.2365,0.44473,-0.65863,1.20169
7.376,6.11837,0.08997,-0.03465,-0.14442,-0.96533,2.72643,-0.43339,-1.15027,2.62206
7.427,6.11326,0.09104,-0.03911,0.58124,-0.21087,1.6926,0.44534,-0.44758,1.68776
7.477,6.10943,0.09414,-0.04238,-0.58719,-0.74778,0.77957,-0.75132,-0.69594,0.68037
7.528,6.12317,0.09719,-0.05378,1.86043,-1.07177,-0.16197,1.67359,-1.34456,-0.16544
7.579,6.11527,0.0735,-0.05715,1.14395,-0.70275,-1.05889,1.08069,-0.82017,-1.04075
7.63,6.10799,0.0581,-0.04714,0.05161,-0.30295,-2.41347,0.13442,-0.18891,-2.42188
7.681,6.11692,0.0524,-0.03453,0.26632,0.46592,-3.65954,0.49571,0.58233,-3.61876
7.732,6.11628,0.03698,-0.03231,0.44138,1.3704,-2.71877,0.76573,1.3611,-2.65058
7.783,6.10281,0.01061,-0.03617,-0.47262,1.47775,0.63694,-0.2234,1.53609,0.63508
7.834,6.08874,0.00453,-0.04104,-0.06717,0.6517,3.2519,-0.07368,0.66374,3.24933
7.884,6.08187,0.00791,-0.0165,-1.44654,0.11456,1.59977,-1.42258,0.39451,1.57655
7.934,6.10137,0.0117,0.00422,-1.43289,0.16387,1.92839,-1.37573,0.39652,1.9362
7.984,6.12462,0.01625,-0.00249,0.38995,-0.34969,0.93626,0.32514,-0.4215,0.93142
8.034,6.12638,-0.00423,-0.0064,-1.5292,-1.04713,1.56999,-1.68282,-0.78738,1.56458
8.084,6.14551,-0.01243,-0.0015,0.03694,-0.54158,-0.1375,-0.03776,-0.5432,-0.1307
8.135,6.161,0.00164,0.00403,-0.48467,-0.08641,-1.98261,-0.49912,-0.0225,-1.98078
8.186,6.19201,0.03704,0.01083,0.0744,0.38373,-4.4305,0.07616,0.54286,-4.4138
8.236,6.21518,0.05141,-0.00233,0.32326,1.05786,-3.18462,0.41284,1.19477,-3.1253
8.287,6.21335,0.04362,-0.02694,-1.14108,0.37217,-0.0335,-1.11084,0.45323,-0.04794
8.337,6.21089,0.04169,-0.05466,-0.03941,-0.31366,1.50457,-0.14838,-0.36614,1.48579
8.387,6.19542,0.02534,-0.06679,-0.30816,-1.04006,3.06025,-0.6076,-1.06742,3.00554
8.438,6.1986,0.01499,-0.06105,-0.24716,-0.64816,2.64745,-0.46484,-0.65054,2.61743
8.488,6.20603,0.01196,-0.04276,-0.59365,-0.05578,0.72882,-0.62735,-0.01587,0.70206
8.538,6.21237,-0.00383,-0.03352,0.5915,-0.5139,-0.07253,0.55573,-0.55481,-0.0507
8.588,6.20715,-0.02995,-0.02402,0.27978,-0.44616,-0.1062,0.24733,-0.46908,-0.08605
8.638,6.2111,-0.04066,-0.01843,0.25908,-0.05461,-1.51698,0.27789,-0.13639,-1.50848
8.688,6.22767,-0.02845,-0.0094,0.55008,0.88167,-2.68204,0.61906,0.77202,-2.70075
8.738,6.23856,-0.0034,-0.00758,0.71561,1.29175,-3.61356,0.79931,1.24507,-3.6124
8.789,6.22888,-0.00274,-0.00935,-0.0498,0.67243,-0.96604,-0.00435,0.671,-0.96831
8.839,6.21863,-0.00974,-0.00467,-0.07484,-0.07939,1.07572,-0.08415,-0.06361,1.07608
8.889,6.21889,-0.01276,0.00744,-0.36518,-0.18508,0.76213,-0.37002,-0.15185,0.76712
8.939,6.237,-0.03194,0.0283,-1.50187,-0.1239,2.28985,-1.43723,0.01699,2.3342
8.989,0.00355,-0.02683,0.03916,-0.13205,0.87349,1.21667,-0.08754,0.90563,1.19703
9.039,0.01382,-0.03789,0.00281,-0.18416,-0.57586,3.36749,-0.16848,-0.45023,3.38739
9.09,0.01175,-0.04733,0.00888,-1.73541,-0.93413,1.21026,-1.71418,-0.89531,1.26845
9.14,0.0251,-0.03232,0.01373,-0.29082,0.05816,-1.6262,-0.31317,-0.00215,-1.62309
9.19,0.03773,-0.01022,0.02408,-0.59277,0.04116,-3.88214,-0.68563,-0.02426,-3.86696
9.24,0.05542,-0.01086,0.03551,-0.42239,0.56932,-3.87918,-0.58818,0.49553,-3.8677
9.29,0.06803,-0.02387,0.04647,-0.38972,0.32939,-1.35057,-0.47122,0.26611,-1.33849
9.34,0.07675,-0.00804,0.02365,-0.20907,0.33893,-0.43643,-0.24441,0.31765,-0.43407
9.391,0.06128,-0.01568,-0.00175,-0.5035,-0.64038,2.99756,-0.47146,-0.62337,3.00635
9.442,0.04382,-0.03245,0.01789,-0.92738,-0.65419,2.15059,-0.86235,-0.62192,2.18691
9.493,0.02429,-0.05,0.01578,-1.54056,-0.87262,2.17319,-1.48713,-0.79807,2.2381
9.544,0.02212,-0.06214,-0.0026,-2.23961,-1.49713,3.52677,-2.22,-1.32499,3.60712
9.594,0.05459,-0.04124,-0.00755,0.17664,-0.48142,-0.02775,0.20288,-0.47174,-0.00654
9.645,0.08457,-0.02388,-0.00213,-0.55824,-0.16803,-1.73582,-0.53486,-0.25556,-1.7325
9.696,0.11218,0.00408,0.00211,-0.19349,0.46831,-3.97352,-0.25482,0.45887,-3.97116
9.747,0.13438,0.01878,0.00362,-0.88283,0.65101,-3.45409,-0.98314,0.58928,-3.43804
9.798,0.15868,0.02337,0.00436,-0.79944,0.44799,-1.30895,-0.87061,0.34513,-1.29463
9.849,0.18574,0.0323,0.00477,-1.10682,0.59188,-0.85654,-1.20611,0.40326,-0.83169
9.9,0.21459,0.02426,-0.00294,-0.86366,0.09611,0.82534,-0.86243,-0.11006,0.82488
9.952,0.24836,0.0074,0.00663,-2.10965,-0.45759,2.80409,-1.90925,-0.97775,2.81456
10.002,0.31035,0.01856,0.0138,-2.16356,0.12315,2.59045,-2.04872,-0.57881,2.6219
10.053,0.37935,0.04565,0.00166,-1.02766,-0.12087,1.00427,-0.89134,-0.53474,0.99941
10.104,0.42665,0.04225,-0.00268,-1.70861,-1.18618,1.48975,-1.04268,-1.84471,1.43374
10.155,0.47514,0.04508,-0.00179,-1.03955,-0.90789,-0.36247,-0.51643,-1.26715,-0.40487
10.206,0.52614,0.06201,0.00168,-1.21237,-1.08765,-2.59905,-0.58783,-1.41061,-2.65942
10.257,0.59221,0.08398,-0.00065,-0.26316,-0.26746,-4.3368,-0.2703,-0.0646,-4.34412
10.308,0.64374,0.09138,-0.01669,-0.29183,0.28564,-3.12271,-0.53369,0.31191,-3.08804
10.358,0.67259,0.08355,-0.03192,-1.76443,0.19006,-1.10001,-1.53007,-0.85324,-1.13587
10.409,0.70472,0.06892,-0.04762,-0.99811,0.53043,1.2596,-1.09396,-0.3451,1.24432
10.459,0.72512,0.04325,-0.05112,-0.7163,0.22434,3.05722,-0.71445,-0.50794,3.0235
10.509,0.74889,0.02275,-0.0488,-1.05255,0.12628,3.51932,-0.92806,-0.79788,3.46576
10.559,0.77798,0.02117,-0.0507,-1.54853,-0.2447,1.62116,-0.96559,-1.34059,1.53507
10.609,0.81648,0.01117,-0.04894,-1.38997,-1.23148,1.51456,-0.09232,-1.92001,1.43091
10.659,0.86633,0.01025,-0.0478,0.41838,-0.86966,0.28196,0.92688,-0.25703,0.2927
10.71,0.90653,0.01045,-0.0374,-0.31194,-0.55994,-1.07015,0.26446,-0.55213,-1.08686
10.76,0.95711,0.02702,-0.02747,0.19339,0.2413,-2.99789,-0.10451,0.41082,-2.98384
10.81,0.99881,0.04442,-0.02337,0.42502,0.85652,-3.44039,-0.574,0.97047,-3.38811
10.86,1.02368,0.04942,-0.0239,-0.2097,0.52306,-2.17772,-0.62021,0.19326,-2.15361
10.91,1.04422,0.04335,-0.01853,-0.63534,0.37166,0.28638,-0.63264,-0.37313,0.29041
10.96,1.07503,0.0461,-0.00052,-0.23662,0.52823,0.04244,-0.57499,0.04193,0.06661
11.01,1.10571,0.03922,0.01368,-0.80137,0.08134,1.23803,-0.38067,-0.68655,1.2511
11.061,1.15229,0.02956,0.03156,-1.78563,0.53808,1.75125,-1.14547,-1.38335,1.82183
11.111,1.2086,0.02791,0.02093,-0.24019,0.74821,1.70899,-0.7271,0.05694,1.73385
11.161,1.23612,0.00921,-0.00215,-2.79075,-1.20538,2.79821,0.24409,-3.04594,2.78098
11.211,1.29129,0.02273,0.0114,0.42193,-0.71113,-0.9997,0.77466,0.20474,-1.02035
11.261,1.3393,0.04724,0.02866,-0.01628,0.1019,-3.08358,-0.26474,-0.04511,-3.0736
11.311,1.38923,0.08313,0.02655,0.44982,0.55149,-4.75484,-0.8713,0.48878,-4.70286
11.362,1.41655,0.10292,-0.00026,0.05378,0.60704,-3.40189,-0.93363,0.20046,-3.3215
11.412,1.42364,0.09679,-0.03079,-0.67234,0.46274,-0.38447,-0.59111,-0.57978,-0.35837
11.462,1.42228,0.07136,-0.04191,0.73819,-0.1034,1.77638,0.32746,0.6215,1.79378
11.513,1.40492,0.04034,-0.03934,-0.30408,-0.10598,2.59067,0.13995,-0.4348,2.57034
11.564,1.40055,0.01575,-0.05122,0.16537,-0.17619,3.10514,0.22294,-0.03206,3.10637
11.614,1.40041,0.00708,-0.05582,0.0188,-0.47535,2.52928,0.46533,-0.20421,2.52296
11.665,1.40283,-0.00357,-0.05899,0.60358,-0.70523,0.5392,0.78869,0.44515,0.57636
11.715,1.38854,-0.02539,-0.05176,-0.18096,-1.03114,0.8586,0.95175,-0.40433,0.874
11.765,1.39691,-0.02221,-0.02512,-0.02603,0.02282,-2.05335,0.02687,0.02123,-2.05336
11.815,1.41966,0.00805,-0.00703,0.63333,1.16257,-3.8752,-1.08064,0.83274,-3.86117
11.865,1.42972,0.04659,-0.00691,0.82711,1.80747,-4.54559,-1.87617,1.13359,-4.45066
11.915,1.41746,0.06461,-0.02334,0.75133,1.78015,-4.00302,-1.88085,1.14524,-3.86114
11.966,1.35953,0.02472,-0.02136,-0.5034,0.21818,1.19171,-0.2956,-0.47736,1.18572
12.017,1.33491,-0.00695,0.00714,-1.40944,-0.32971,2.93473,-0.02382,-1.42227,2.94694
12.068,1.34913,-0.01343,0.03169,-1.68522,0.36215,2.18588,-0.73767,-1.48938,2.2331
12.12,1.38762,-0.01781,0.0171,0.28465,0.95796,2.69018,-0.92858,0.50825,2.66744
12.171,1.3935,-0.0166,-0.01932,-0.85631,-0.16654,3.41851,-0.05432,-0.92713,3.40363
12.222,1.40119,-0.0005,-0.04231,-1.11784,-1.08895,0.79692,0.87875,-1.31778,0.74946
12.272,1.42533,0.00873,-0.02545,-0.67073,-0.43111,-0.58887,0.32629,-0.71032,-0.60948
12.323,1.46098,0.05633,-0.01649,-0.57547,-0.09979,-3.88656,-0.17501,-0.49512,-3.89496
12.374,1.49836,0.10391,-0.03616,-0.00212,0.14418,-4.80934,-0.6278,0.21773,-4.7654
12.425,1.51659,0.1099,-0.05611,-0.01704,0.36898,-2.95222,-0.6811,0.18572,-2.89027
12.475,1.51316,0.09371,-0.07565,-0.06425,0.51855,0.526,-0.47285,-0.07671,0.56589
12.525,1.49146,0.0648,-0.07929,0.58835,0.05448,2.44284,0.13716,0.38334,2.48009
12.576,1.46534,0.03512,-0.06742,0.10129,-0.27014,2.93128,0.36069,-0.13512,2.92015
12.627,1.43346,-0.00099,-0.07253,0.14376,-1.5548,2.42463,1.53336,-0.24455,2.4302
12.678,1.43061,-0.03602,-0.06035,0.52654,-0.88226,2.65244,0.82859,0.25229,2.7094
12.729,1.44953,-0.01673,-0.04861,2.06377,0.13223,-1.22679,0.14403,2.11908,-1.12711
12.78,1.44596,0.00287,-0.04068,0.1394,-0.08173,-2.2002,0.10333,0.2176,-2.19293
12.831,1.45384,0.03894,-0.02462,0.64854,0.3428,-3.94123,-0.40494,0.79806,-3.90775
12.882,1.44983,0.06065,-0.02127,0.59391,0.53042,-2.79983,-0.61441,0.73281,-2.74929
12.933,1.43405,0.06487,-0.00394,-0.11042,0.45026,-0.67541,-0.5032,-0.03953,-0.64524
12.984,1.42554,0.07698,0.00239,0.91368,0.23193,0.76409,-0.03831,0.93085,0.77749
13.034,1.41445,0.08291,0.01823,-0.10394,0.08205,0.66843,-0.04023,-0.08653,0.67471
13.084,1.42125,0.07703,0.03997,-0.30882,1.00808,0.86274,-0.96817,-0.13131,0.94937
13.134,1.41872,0.08192,0.00999,0.08821,0.49464,1.33911,-0.36367,0.1585,1.37415
13.184,1.39149,0.06761,-0.01781,-1.44778,-0.70082,0.99914,0.49136,-1.57828,0.92364
13.234,1.38631,0.04356,-0.02109,-0.5503,-0.73333,1.2831,0.66873,-0.71199,1.23807
